        wavelength                  f_lam                  e_lam              telcor
 4838.599999999691 1.6780699165516453e-15  4.770513889001116e-17                 1.0
 4839.299999999691 1.6746627657172489e-15  4.235606311147426e-17                 1.0
 4839.999999999691 1.6714268446459892e-15 4.4637057776402147e-17                 1.0
 4840.699999999691 1.6448885603130753e-15 4.6763770293088604e-17                 1.0
  4841.39999999969 1.6286485261095167e-15 4.0972272611069915e-17                 1.0
  4842.09999999969 1.6208183536175566e-15  4.667129508487467e-17                 1.0
  4842.79999999969 1.6481030955523698e-15 4.4288781655980866e-17                 1.0
  4843.49999999969 1.6699675978716308e-15  4.212889849467425e-17                 1.0
  4844.19999999969 1.6881463770235916e-15  4.729498705285541e-17                 1.0
4844.8999999996895 1.6663219600843756e-15  4.211080099132098e-17                 1.0
 4845.599999999689 1.6666395220827037e-15  4.492068459881678e-17                 1.0
 4846.299999999689 1.6604091735581392e-15 4.6285744241264477e-17                 1.0
 4846.999999999689 1.5950473989610957e-15  4.071431439402051e-17                 1.0
 4847.699999999689 1.5265625277133674e-15  4.631340779179001e-17                 1.0
 4848.399999999689 1.5628158698388945e-15  4.394167290724566e-17                 1.0
 4849.099999999688 1.5815368256942929e-15  4.232469529191645e-17                 1.0
 4849.799999999688 1.6459473980092895e-15  4.733731936739391e-17                 1.0
 4850.499999999688  1.599793651743413e-15 4.1871640723036826e-17                 1.0
 4851.199999999688  1.573890464542985e-15 4.5033608435012117e-17                 1.0
 4851.899999999688  1.531832238329309e-15  4.592894108049754e-17                 1.0
4852.5999999996875 1.5896107034757686e-15 4.0661556629141516e-17                 1.0
 4853.299999999687  1.579991173769982e-15  4.634056732777665e-17                 1.0
 4853.999999999687  1.568193670953901e-15  4.383276840936863e-17                 1.0
 4854.699999999687 1.5694336082123537e-15  4.226028445294656e-17                 1.0
 4855.399999999687 1.5868387949950495e-15 4.6562147070022736e-17                 1.0
 4856.099999999687 1.5699354444591265e-15  4.077138329858168e-17                 1.0
 4856.799999999686 1.5630324294472837e-15 4.4196469286664524e-17                 1.0
 4857.499999999686 1.5560574939261337e-15  4.547080429422166e-17                 1.0
 4858.199999999686 1.6738522995678379e-15 4.1079122715211656e-17                 1.0
 4858.899999999686 1.8566758318795506e-15  4.818866962024373e-17                 1.0
 4859.599999999686  2.260369979717502e-15 4.8377738916676766e-17                 1.0
4860.2999999996855  2.455614522195873e-15  4.751043011457673e-17                 1.0
 4860.999999999685    2.6937462253028e-15 5.4195923851507193e-17                 1.0
 4861.699999999685 2.7202040913565137e-15  4.743484275192241e-17                 1.0
 4862.399999999685 2.6742441129058176e-15 5.1584227307415247e-17                 1.0
 4863.099999999685 2.3311492775637283e-15 5.0248986072903606e-17                 1.0
 4863.799999999685 2.1057764834998894e-15  4.339305821403026e-17                 1.0
 4864.499999999684 1.7657204648524467e-15  4.767191043942632e-17                 1.0
 4865.199999999684  1.584542938888216e-15 4.2847987755528164e-17                 1.0
 4865.899999999684 1.5339855463511007e-15  4.196780627019306e-17                 1.0
 4866.599999999684 1.5115145195862128e-15  4.603819604922643e-17                 1.0
 4867.299999999684 1.5329255346913762e-15 4.0224193750424235e-17                 1.0
4867.9999999996835 1.5517420750950042e-15  4.439347412838391e-17                 1.0
 4868.699999999683 1.5179516760467246e-15 4.4795599640882486e-17                 1.0
 4869.399999999683 1.5493927972783457e-15  4.003163012970694e-17                 1.0
 4870.099999999683 1.5897257431174449e-15 4.6060559336282486e-17                 1.0
 4870.799999999683 1.5868903980404107e-15  4.282175650412877e-17                 1.0
 4871.499999999683 1.5944553946113076e-15  4.230483567374965e-17                 1.0
 4872.199999999682 1.5043821922424038e-15  4.570828454767507e-17                 1.0
 4872.899999999682 1.5141031830359883e-15 4.0185408914034474e-17                 1.0
 4873.599999999682  1.523940178031557e-15  4.469336864840246e-17                 1.0
 4874.299999999682 1.5833604159250876e-15 4.4801573099679946e-17                 1.0
 4874.999999999682 1.5647582641701808e-15  4.020597664266978e-17                 1.0
4875.6999999996815  1.539400925407372e-15 4.6249954347670594e-17                 1.0
 4876.399999999681 1.5016956133175058e-15 4.2603479966140155e-17                 1.0
 4877.099999999681 1.5194044246643466e-15  4.254685836816025e-17                 1.0
 4877.799999999681 1.5903773146020332e-15 4.6124422907654575e-17                 1.0
 4878.499999999681 1.6147046707450954e-15 4.0431284853848684e-17                 1.0
 4879.199999999681  1.628625119586252e-15 4.5274729970904596e-17                 1.0
  4879.89999999968 1.6411739661874304e-15  4.510227267584598e-17                 1.0
  4880.59999999968 1.6291238604135166e-15  4.071739822035523e-17                 1.0
  4881.29999999968  1.655879383308271e-15 4.6594892934501323e-17                 1.0
  4881.99999999968 1.6222040861607543e-15 4.2643014155884646e-17                 1.0
  4882.69999999968 1.6018489843196544e-15 4.2983940174544717e-17                 1.0
4883.3999999996795 1.6109591982989147e-15 4.5883106464971716e-17                 1.0
 4884.099999999679 1.6277621789560511e-15  4.016829357004746e-17                 1.0
 4884.799999999679  1.629326825461015e-15  4.508435353203275e-17                 1.0
 4885.499999999679 1.6785417842472495e-15 4.4616294422367905e-17                 1.0
 4886.199999999679 1.7141330017170772e-15 4.0639962150977355e-17                 1.0
 4886.899999999679 1.7485938336458711e-15 4.6334170125235404e-17                 1.0
 4887.599999999678 1.7326469138065614e-15  4.204284137636321e-17                 1.0
 4888.299999999678 1.7323860112115514e-15   4.28003344935858e-17                 1.0
 4888.999999999678  1.690140328603413e-15  4.595102325101146e-17                 1.0
 4889.699999999678 1.6355005189333624e-15  3.975724635219229e-17                 1.0
 4890.399999999678  1.617307834825571e-15 4.4684504799928076e-17                 1.0
4891.0999999996775 1.6244178007648536e-15 4.4000668150138036e-17                 1.0
 4891.799999999677 1.6185248817652871e-15 4.0188555252461924e-17                 1.0
 4892.499999999677 1.6251209244185712e-15  4.575621782539575e-17                 1.0
 4893.199999999677 1.6320734196769645e-15  4.133516596343752e-17                 1.0
 4893.899999999677 1.6338573287953088e-15  4.268681393090834e-17                 1.0
 4894.599999999677  1.607658000922497e-15  4.543265665177564e-17                 1.0
 4895.299999999676  1.667538448961005e-15   3.97260038274201e-17                 1.0
 4895.999999999676  1.679921660929628e-15  4.496186411319432e-17                 1.0
 4896.699999999676 1.6185542055226536e-15 4.3678683815761767e-17                 1.0
 4897.399999999676 1.6459026560068505e-15 4.0504014462778664e-17                 1.0
 4898.099999999676  1.670505626640618e-15  4.585559095601796e-17                 1.0
4898.7999999996755 1.5978571434811641e-15  4.128982147934943e-17                 1.0
 4899.499999999675 1.5827762561392932e-15 4.2870733895515185e-17                 1.0
 4900.199999999675 1.6195288999235492e-15  4.543731816891725e-17                 1.0
 4900.899999999675 1.6285789736230468e-15 3.9659219571132575e-17                 1.0
 4901.599999999675 1.6032044915902488e-15  4.482965968943164e-17                 1.0
 4902.299999999675 1.5940159965830965e-15  4.334173706752906e-17                 1.0
 4902.999999999674 1.5978677594528465e-15  4.042475244065243e-17                 1.0
 4903.699999999674 1.5930600172901775e-15 4.5696813821144767e-17                 1.0
 4904.399999999674 1.6336291369504383e-15 4.1159278941876376e-17                 1.0
 4905.099999999674 1.6464267055942744e-15  4.314669690132144e-17                 1.0
 4905.799999999674 1.5967430833711036e-15 4.5119369406674297e-17                 1.0
4906.4999999996735 1.6289112084062009e-15 3.9459921966816303e-17                 1.0
 4907.199999999673  1.663948798956639e-15  4.481417724878372e-17                 1.0
 4907.899999999673 1.6674612835312787e-15  4.291366114143937e-17                 1.0
 4908.599999999673 1.6768941038116212e-15  4.045817730811114e-17                 1.0
 4909.299999999673 1.7014048167272233e-15  4.560136650418319e-17                 1.0
 4909.999999999673 1.6028237991898623e-15 4.0182662321034635e-17                 1.0
 4910.699999999672 1.5776750320385561e-15 4.2483623230967405e-17                 1.0
 4911.399999999672 1.5848643591839957e-15  4.452751719456351e-17                 1.0
 4912.099999999672 1.6172425727152365e-15  3.908240089560003e-17                 1.0
 4912.799999999672  1.649434856886553e-15 4.4705268724330625e-17                 1.0
 4913.499999999672 1.5885099822314744e-15  4.281318162856672e-17                 1.0
4914.1999999996715 1.5696434070607255e-15  4.055241370787736e-17                 1.0
 4914.899999999671 1.5851487278879123e-15   4.52907270983393e-17                 1.0
 4915.599999999671 1.6997450043344284e-15 4.0226474028628454e-17                 1.0
 4916.299999999671 1.7253836701342365e-15  4.301692018724561e-17                 1.0
 4916.999999999671 1.6515348088703346e-15  4.414677190585452e-17                 1.0
 4917.699999999671 1.6217888172607137e-15 3.8679947052800544e-17                 1.0
  4918.39999999967 1.6028946853855523e-15  4.418911333669606e-17                 1.0
  4919.09999999967 1.5807370260436212e-15 4.1739875023726735e-17                 1.0
  4919.79999999967 1.5764119991616656e-15  3.983537945678675e-17                 1.0
  4920.49999999967 1.5999612909284067e-15  4.462714304485812e-17                 1.0
  4921.19999999967 1.6712068217820614e-15  3.945148596814327e-17                 1.0
4921.8999999996695 1.6750233638521267e-15   4.25175530975909e-17                 1.0
 4922.599999999669 1.6079618131556088e-15  4.386169733383903e-17                 1.0
 4923.299999999669 1.5797758903564984e-15  3.862647520032841e-17                 1.0
 4923.999999999669 1.5633787766010204e-15 4.4367140614469376e-17                 1.0
 4924.699999999669 1.5733232341161491e-15  4.190830955484376e-17                 1.0
 4925.399999999669  1.575127294594103e-15  4.043388715025728e-17                 1.0
 4926.099999999668 1.6389463948528445e-15  4.507806178763813e-17                 1.0
 4926.799999999668 1.5856273537040256e-15  3.935594620708978e-17                 1.0
 4927.499999999668  1.568787960206005e-15  4.268070292785044e-17                 1.0
 4928.199999999668 1.6479894788283004e-15  4.405248185740875e-17                 1.0
 4928.899999999668 1.6163889264290123e-15 3.8919272121250106e-17                 1.0
4929.5999999996675  1.589655891900928e-15 4.4608096829892505e-17                 1.0
 4930.299999999667 1.5809284117376244e-15  4.145322559047246e-17                 1.0
 4930.999999999667 1.6243078569435854e-15 4.0365188506968133e-17                 1.0
 4931.699999999667  1.591577325300647e-15 4.4473549640686695e-17                 1.0
 4932.399999999667  1.571616189006857e-15 3.8680868709352757e-17                 1.0
 4933.099999999667 1.5668538850254959e-15 4.2261215582759646e-17                 1.0
 4933.799999999666  1.630832594559976e-15 4.3136017429367175e-17                 1.0
 4934.499999999666 1.6330428971533975e-15  3.819104063912548e-17                 1.0
 4935.199999999666 1.5984508297555924e-15   4.37044900893659e-17                 1.0
 4935.899999999666 1.6159340241817967e-15  4.060592547999171e-17                 1.0
 4936.599999999666 1.6279799261901749e-15  3.983244355384025e-17                 1.0
4937.2999999996655 1.6419062734071754e-15  4.402488641090609e-17                 1.0
 4937.999999999665 1.5890076117914396e-15 3.8412513481197676e-17                 1.0
 4938.699999999665  1.555980693610699e-15  4.234103136857376e-17                 1.0
 4939.399999999665 1.6008014175744707e-15  4.255050647157746e-17                 1.0
 4940.099999999665 1.5926542182685306e-15 3.7864507247437186e-17                 1.0
 4940.799999999665 1.5853682787359544e-15 4.3645313122384665e-17                 1.0
 4941.499999999664 1.6127172942784841e-15 4.0603130932043794e-17                 1.0
 4942.199999999664 1.6143906246887593e-15 4.0152300344686654e-17                 1.0
 4942.899999999664 1.5751101295059012e-15  4.341282230781432e-17                 1.0
 4943.599999999664 1.5191464142204844e-15 3.7690937211742706e-17                 1.0
 4944.299999999664  1.477209549491868e-15 4.1924092398932024e-17                 1.0
4944.9999999996635 1.5404189036309452e-15   4.22120048366414e-17                 1.0
 4945.699999999663 1.5787734386248076e-15  3.769461576120662e-17                 1.0
 4946.399999999663 1.6093117160232435e-15  4.347759538487481e-17                 1.0
 4947.099999999663 1.6565325834578202e-15 4.0079770505780216e-17                 1.0
 4947.799999999663 1.6546294292009529e-15 4.0048247306102495e-17                 1.0
 4948.499999999663  1.612726363421787e-15  4.348779660622639e-17                 1.0
 4949.199999999662 1.5978203630510725e-15  3.782329284018388e-17                 1.0
 4949.899999999662 1.6214657716126507e-15  4.234229558828551e-17                 1.0
 4950.599999999662 1.5952154612438884e-15  4.195591507242348e-17                 1.0
 4951.299999999662 1.5667818444928193e-15  3.767147654073573e-17                 1.0
 4951.999999999662 1.5309021665597416e-15  4.306549068197854e-17                 1.0
4952.6999999996615  1.544659868373178e-15  3.951127440757282e-17                 1.0
 4953.399999999661 1.5346571800228137e-15  3.990202983451121e-17                 1.0
 4954.099999999661 1.5556430871200887e-15  4.316443412796875e-17                 1.0
 4954.799999999661 1.6258558429907919e-15    3.7764549879024e-17                 1.0
 4955.499999999661 1.6808664129566675e-15  4.268589657421054e-17                 1.0
 4956.199999999661  2.169737127229197e-15  4.588325066450439e-17                 1.0
  4956.89999999966 2.5285007172911473e-15  4.322934972130815e-17                 1.0
  4957.59999999966 3.1305491514184888e-15 5.3350002967655375e-17                 1.0
  4958.29999999966  3.604617558839359e-15  5.149067192014258e-17                 1.0
  4958.99999999966 3.7212206261420545e-15  5.267459672078107e-17                 1.0
  4959.69999999966  3.592855322341451e-15  5.593882909628593e-17                 1.0
4960.3999999996595 3.2419261081558086e-15  4.641708745160831e-17                 1.0
 4961.099999999659  2.874036237257864e-15  5.076919736444022e-17                 1.0
 4961.799999999659 2.1839649751952963e-15 4.5092255846415405e-17                 1.0
 4962.499999999659  1.993294775637753e-15  4.028321743985166e-17                 1.0
 4963.199999999659 1.7197315731412603e-15   4.39122796866977e-17                 1.0
 4963.899999999659  1.631344065547993e-15 3.8985681161592655e-17                 1.0
 4964.599999999658 1.5793434203963603e-15 4.0093571717177134e-17                 1.0
 4965.299999999658  1.559155544737767e-15 4.2393306038576384e-17                 1.0
 4965.999999999658 1.5803987627970484e-15  3.689202931014755e-17                 1.0
 4966.699999999658 1.5916752901582937e-15  4.179616341038055e-17                 1.0
 4967.399999999658 1.6154730522505954e-15   4.08684315824717e-17                 1.0
4968.0999999996575   1.60230373767447e-15 3.7592172385283904e-17                 1.0
 4968.799999999657 1.5890015069868494e-15 4.2589420078698094e-17                 1.0
 4969.499999999657 1.5235515142874507e-15 3.8100230225122624e-17                 1.0
 4970.199999999657  1.514414417288289e-15  3.956361445508061e-17                 1.0
 4970.899999999657 1.5516128916373288e-15  4.216813909859604e-17                 1.0
 4971.599999999657 1.5826014919253462e-15 3.6750006405703965e-17                 1.0
 4972.299999999656 1.5901609674896383e-15 4.1882993001988413e-17                 1.0
 4972.999999999656 1.5424335378958463e-15 4.0418279530594383e-17                 1.0
 4973.699999999656 1.5291236574025516e-15  3.746751253167921e-17                 1.0
 4974.399999999656 1.5275384614228813e-15 4.2472511868395626e-17                 1.0
 4975.099999999656 1.5667912201582967e-15 3.8133460633021004e-17                 1.0
4975.7999999996555 1.5798964614748987e-15  4.001818981462607e-17                 1.0
 4976.499999999655 1.5690957079125788e-15  4.190382619798924e-17                 1.0
 4977.199999999655 1.5823034368739865e-15  3.661178343770413e-17                 1.0
 4977.899999999655 1.5639654390674618e-15  4.171809419230904e-17                 1.0
 4978.599999999655 1.5303721848683975e-15 3.9924452106861556e-17                 1.0
 4979.299999999655 1.5132312579704702e-15  3.724235421500424e-17                 1.0
 4979.999999999654 1.4913125236904811e-15 4.1803464630467065e-17                 1.0
 4980.699999999654 1.5244786668131963e-15  3.734606380553071e-17                 1.0
 4981.399999999654 1.5247932376583335e-15 3.9402850113908564e-17                 1.0
 4982.099999999654 1.5753069909406163e-15  4.134775282064979e-17                 1.0
 4982.799999999654 1.5837652099905078e-15 3.6083217113302454e-17                 1.0
4983.4999999996535 1.6009878459412947e-15 4.1315613470481387e-17                 1.0
 4984.199999999653 1.5788008007650168e-15 3.9409963507246006e-17                 1.0
 4984.899999999653 1.5580140373298501e-15  3.722044689091075e-17                 1.0
 4985.599999999653 1.5500787716414503e-15 4.1930816294876706e-17                 1.0
 4986.299999999653 1.5853964058763098e-15  3.722258015990683e-17                 1.0
 4986.999999999653 1.5683965387789339e-15  3.978325921754303e-17                 1.0
 4987.699999999652 1.5249724871548256e-15  4.130274993739151e-17                 1.0
 4988.399999999652  1.532390923995647e-15  3.621185684352237e-17                 1.0
 4989.099999999652 1.5245479398303267e-15 4.1370441147419377e-17                 1.0
 4989.799999999652 1.5002526975573985e-15  3.919425140814857e-17                 1.0
 4990.499999999652 1.5138176509209922e-15  3.735510127205226e-17                 1.0
4991.1999999996515 1.5438721794620584e-15 4.1810727108098586e-17                 1.0
 4991.899999999651  1.554208814033671e-15  3.682029557024302e-17                 1.0
 4992.599999999651 1.5604994725471685e-15 3.9687434473938316e-17                 1.0
 4993.299999999651  1.573669769583207e-15  4.104026671430623e-17                 1.0
 4993.999999999651 1.5409660913319027e-15 3.5968616924446435e-17                 1.0
 4994.699999999651 1.5184629270324892e-15  4.118565931631802e-17                 1.0
  4995.39999999965 1.5159741550638065e-15 3.8999029405700015e-17                 1.0
  4996.09999999965 1.4850486615331446e-15  3.752301276787623e-17                 1.0
  4996.79999999965 1.4484699550721205e-15  4.148555935338396e-17                 1.0
  4997.49999999965 1.5052785969922334e-15  3.646972033933296e-17                 1.0
  4998.19999999965 1.5546127227190199e-15 3.9763263147959454e-17                 1.0
4998.8999999996495 1.5125947479092809e-15  4.066356581007107e-17                 1.0
 4999.599999999649  1.542296452066525e-15 3.5914478821689425e-17                 1.0
 5000.299999999649 1.5541886312864591e-15 4.1227692234405136e-17                 1.0
 5000.999999999649  1.509986907906529e-15 3.8605146907069265e-17                 1.0
 5001.699999999649 1.5329679947162987e-15  3.751172125346688e-17                 1.0
 5002.399999999649 1.6124243076726687e-15  4.223570182575382e-17                 1.0
 5003.099999999648 2.0678269732059174e-15  3.992642826110053e-17                 1.0
 5003.799999999648 2.4816640369805764e-15  4.542842094379116e-17                 1.0
 5004.499999999648  4.220881262004091e-15  5.719330383803133e-17                 1.0
 5005.199999999648  5.417211227668265e-15  5.581854006445602e-17                 1.0
 5005.899999999648  6.952645639285891e-15  7.104475972783571e-17                 1.0
5006.5999999996475  7.796359122522726e-15  7.038840648564796e-17                 1.0
 5007.299999999647  7.817869642534271e-15  6.845203554145719e-17                 1.0
 5007.999999999647  7.163441785835086e-15   7.27310329858811e-17                 1.0
 5008.699999999647  5.857906468438781e-15  5.720272863567854e-17                 1.0
 5009.399999999647  4.803938088830525e-15  5.942242701339329e-17                 1.0
 5010.099999999647 2.8552798821816747e-15 4.8146383049884333e-17                 1.0
 5010.799999999646  2.334276831547648e-15  4.036868139337474e-17                 1.0
 5011.499999999646 1.8018772138842108e-15  4.299343436546561e-17                 1.0
 5012.199999999646 1.6531965013418017e-15  3.840283745873005e-17                 1.0
 5012.899999999646 1.6136550896185384e-15  3.771916444551343e-17                 1.0
 5013.599999999646  1.554747330712001e-15 4.0825811850930003e-17                 1.0
5014.2999999996455 1.5477557401652118e-15  3.551651802741652e-17                 1.0
 5014.999999999645 1.5429460962863147e-15  3.960472911711988e-17                 1.0
 5015.699999999645  1.531038249180178e-15  3.940466918562413e-17                 1.0
 5016.399999999645 1.5467021679611015e-15  3.521779408074219e-17                 1.0
 5017.099999999645 1.5517714987811958e-15 4.0626443168060176e-17                 1.0
 5017.799999999645  1.498531685268236e-15  3.716744916149399e-17                 1.0
 5018.499999999644 1.4746914272968934e-15  3.714197891511507e-17                 1.0
 5019.199999999644 1.5069267251093515e-15 4.0439857608985835e-17                 1.0
 5019.899999999644  1.511861344339186e-15  3.491736049590745e-17                 1.0
 5020.599999999644  1.526160233843037e-15  3.917854851192803e-17                 1.0
 5021.299999999644 1.4607459134804274e-15  3.887063021004519e-17                 1.0
5021.9999999996435 1.4827493906032179e-15  3.498750769487249e-17                 1.0
 5022.699999999643 1.5035003427746885e-15  4.037732413558217e-17                 1.0
 5023.399999999643 1.5325479645780205e-15 3.6836775142262436e-17                 1.0
 5024.099999999643 1.5449253071095796e-15  3.721588609955775e-17                 1.0
 5024.799999999643 1.5428501305678572e-15  4.013373278299614e-17                 1.0
 5025.499999999643 1.5283359409866929e-15  3.477515673457001e-17                 1.0
 5026.199999999642 1.5255966501102934e-15 3.9237008892862426e-17                 1.0
 5026.899999999642 1.5088984230262326e-15 3.8809998569098586e-17                 1.0
 5027.599999999642 1.5224849233009387e-15  3.498564201546835e-17                 1.0
 5028.299999999642 1.5405568348813148e-15 4.0124017290663596e-17                 1.0
 5028.999999999642 1.4957593063621784e-15  3.645615924388226e-17                 1.0
5029.6999999996415 1.4926891599090015e-15  3.719629376371957e-17                 1.0
 5030.399999999641  1.471158509596304e-15  3.989535855117478e-17                 1.0
 5031.099999999641 1.4797899720325786e-15  3.460412578241033e-17                 1.0
 5031.799999999641 1.4829563925884285e-15  3.923313197207324e-17                 1.0
 5032.499999999641  1.479240278105886e-15  3.857979799825688e-17                 1.0
 5033.199999999641 1.4867367943869896e-15 3.5040515654193867e-17                 1.0
  5033.89999999964 1.4914337857182525e-15  4.004794691231796e-17                 1.0
  5034.59999999964 1.5136302471596326e-15   3.60196512405296e-17                 1.0
  5035.29999999964 1.5196671069946613e-15 3.7150945010495215e-17                 1.0
  5035.99999999964 1.5274017283075224e-15  3.972858967328613e-17                 1.0
  5036.69999999964 1.4539892045719384e-15  3.415547707880634e-17                 1.0
5037.3999999996395 1.4098026575550298e-15 3.8628444695441353e-17                 1.0
 5038.099999999639 1.4926148934870262e-15 3.7791036730943883e-17                 1.0
 5038.799999999639 1.4875603421651126e-15  3.453021238841869e-17                 1.0
 5039.499999999639 1.5218080157051382e-15  3.927948762537905e-17                 1.0
 5040.199999999639 1.5049705285946165e-15  3.523917424309789e-17                 1.0
 5040.899999999639 1.4867328277191691e-15  3.664480109593737e-17                 1.0
 5041.599999999638 1.4859965903969261e-15 3.9200367390726053e-17                 1.0
 5042.299999999638  1.476486759631579e-15  3.410463236139834e-17                 1.0
 5042.999999999638 1.4762232212983177e-15 3.8886092888141323e-17                 1.0
 5043.699999999638 1.4596175940025472e-15 3.7694570150427484e-17                 1.0
 5044.399999999638 1.4438868930337735e-15 3.4762915141763034e-17                 1.0
5045.0999999996375 1.4438522588045805e-15  3.948151300557603e-17                 1.0
 5045.799999999637 1.4779816881590859e-15   3.54228782964725e-17                 1.0
 5046.499999999637 1.5116084704547477e-15  3.725229074850918e-17                 1.0
 5047.199999999637 1.5054655686761717e-15  3.904629896139127e-17                 1.0
 5047.899999999637 1.4804417278360513e-15  3.385589515947463e-17                 1.0
 5048.599999999637  1.464035342260396e-15  3.879937773208837e-17                 1.0
 5049.299999999636 1.4744105141662256e-15 3.7303502592692255e-17                 1.0
 5049.999999999636 1.4788154667980215e-15  3.488724563997888e-17                 1.0
 5050.699999999636 1.4833352457138728e-15  3.937905623218988e-17                 1.0
 5051.399999999636 1.4723043671871108e-15 3.5029413598857246e-17                 1.0
 5052.099999999636 1.4676737054366785e-15 3.7255930307110274e-17                 1.0
5052.7999999996355 1.4655571084511365e-15  3.911289549071621e-17                 1.0
 5053.499999999635 1.4676088878165082e-15   3.39301583511902e-17                 1.0
 5054.199999999635 1.4414806767823085e-15  3.887231383965234e-17                 1.0
 5054.899999999635 1.4057916807005345e-15 3.7102248102777354e-17                 1.0
 5055.599999999635 1.3985305014268334e-15   3.49994782351073e-17                 1.0
 5056.299999999635 1.4232073425293137e-15  3.955016711702692e-17                 1.0
 5056.999999999634  1.426829878340145e-15  3.476500716588923e-17                 1.0
 5057.699999999634 1.4439645929623828e-15 3.7244294131634826e-17                 1.0
 5058.399999999634  1.416221551611138e-15  3.863413917597806e-17                 1.0
 5059.099999999634 1.4438953802747966e-15 3.3762534650952825e-17                 1.0
 5059.799999999634 1.4679859698285436e-15  3.895277342573582e-17                 1.0
5060.4999999996335 1.4798591583513317e-15 3.6932663185840433e-17                 1.0
 5061.199999999633 1.4820438133941855e-15  3.519283479743158e-17                 1.0
 5061.899999999633 1.4288885221590964e-15  3.933120301183232e-17                 1.0
 5062.599999999633 1.4168222905309225e-15  3.451805162171731e-17                 1.0
 5063.299999999633 1.4490855508627682e-15   3.71661581711852e-17                 1.0
 5063.999999999633 1.5020279076643935e-15  3.833241442806451e-17                 1.0
 5064.699999999632 1.4759016085700856e-15  3.347326640682821e-17                 1.0
 5065.399999999632  1.408499614219452e-15 3.8442100663210536e-17                 1.0
 5066.099999999632 1.3719852170633916e-15 3.6210991305758865e-17                 1.0
 5066.799999999632 1.4105223955960994e-15 3.4748040215365775e-17                 1.0
 5067.499999999632 1.4811547235210368e-15  3.899802818258156e-17                 1.0
5068.1999999996315 1.4830839170023573e-15  3.430296619880981e-17                 1.0
 5068.899999999631 1.4768639970025971e-15 3.7423107726276617e-17                 1.0
 5069.599999999631 1.4636246576849408e-15  3.825507269075614e-17                 1.0
 5070.299999999631 1.4541864359623566e-15 3.3496611968374213e-17                 1.0
 5070.999999999631 1.4639093160458965e-15 3.8651974174019453e-17                 1.0
 5071.699999999631 1.4479127760509313e-15  3.606765120076282e-17                 1.0
  5072.39999999963 1.4152680268194298e-15  3.489410001988259e-17                 1.0
  5073.09999999963 1.4197894542434335e-15 3.8632900496978057e-17                 1.0
  5073.79999999963 1.4200500591187699e-15 3.3782041105150544e-17                 1.0
  5074.49999999963 1.4304022858101023e-15  3.714969785383347e-17                 1.0
  5075.19999999963 1.4299919127826937e-15  3.776959256654449e-17                 1.0
5075.8999999996295  1.427672234214573e-15  3.331152327125823e-17                 1.0
 5076.599999999629  1.438371750189214e-15 3.8499561321305004e-17                 1.0
 5077.299999999629 1.4714167834881597e-15  3.587723657055547e-17                 1.0
 5077.999999999629 1.4539137719566915e-15  3.485618741105329e-17                 1.0
 5078.699999999629 1.4339557181004248e-15  3.832946467021182e-17                 1.0
 5079.399999999629 1.4656884247435652e-15  3.342820339628817e-17                 1.0
 5080.099999999628 1.4406159228696717e-15  3.695161733097922e-17                 1.0
 5080.799999999628 1.4094561037628807e-15 3.7396630617907275e-17                 1.0
 5081.499999999628 1.4376791084143133e-15 3.3113210375897705e-17                 1.0
 5082.199999999628 1.4772919602024263e-15 3.8427996966587965e-17                 1.0
 5082.899999999628 1.4707634248133364e-15   3.56559062455376e-17                 1.0
5083.5999999996275 1.4546452312695308e-15 3.5130869182440194e-17                 1.0
 5084.299999999627 1.4479157790307138e-15 3.8595422565479584e-17                 1.0
 5084.999999999627  1.461345526640624e-15  3.347417306169905e-17                 1.0
 5085.699999999627 1.4725051382903643e-15  3.745711476351512e-17                 1.0
 5086.399999999627 1.4489084403242033e-15 3.7651701067076925e-17                 1.0
 5087.099999999627  1.445223825613368e-15 3.3474207424482277e-17                 1.0
 5087.799999999626 1.4319319536357785e-15  3.874381972196283e-17                 1.0
 5088.499999999626 1.4228586630748363e-15   3.53209607679392e-17                 1.0
 5089.199999999626 1.4229670409472132e-15  3.515562465126693e-17                 1.0
 5089.899999999626 1.3992900258594337e-15  3.825452537060692e-17                 1.0
 5090.599999999626 1.4280921575669417e-15  3.319941853701415e-17                 1.0
5091.2999999996255  1.448428174018156e-15 3.7364691254188535e-17                 1.0
 5091.999999999625  1.378846586047339e-15 3.7000011981428887e-17                 1.0
 5092.699999999625 1.3621672085408116e-15 3.3035312065852567e-17                 1.0
 5093.399999999625 1.3676739349523773e-15  3.805671117683892e-17                 1.0
 5094.099999999625 1.3594510662892196e-15 3.4901304570594737e-17                 1.0
 5094.799999999625 1.3743527603662717e-15  3.532733959307051e-17                 1.0
 5095.499999999624 1.3749881258258319e-15 3.8097857499116836e-17                 1.0
 5096.199999999624 1.3808043310955794e-15  3.279122698437985e-17                 1.0
 5096.899999999624 1.3776298570824911e-15  3.693660392091139e-17                 1.0
 5097.599999999624 1.3841807413335836e-15 3.6633604640174756e-17                 1.0
 5098.299999999624  1.393990012323472e-15 3.3089211228913476e-17                 1.0
5098.9999999996235  1.377021390480072e-15   3.79731550986244e-17                 1.0
 5099.699999999623 1.4709906017984378e-15 3.4890699137566736e-17                 1.0
 5100.399999999623 1.5008087418447006e-15  3.564945922706047e-17                 1.0
